,read_id,insertion_idx,insertion_site,in_frame_insertion,forward_insertion,linker_seq,valid_linker,fixed_seq_end,fixed_seq_orientation,insert_match_strand,backbone_match_strand,backbone_start_idx,backbone_end_idx,linker_start_idx,linker_end_idx,insert_start_idx,insert_end_idx
110,NB501764:1535:HLGGMAFX3:1:11106:12257:19939,2504,846,True,True,,True,5p,1,1.0,1,0,109,116,115,115,123
111,NB501764:1535:HLGGMAFX3:1:11106:14941:20232,2531,873,True,True,,True,5p,1,1.0,1,0,94,101,100,100,108
112,NB501764:1535:HLGGMAFX3:1:11107:12802:1317,2513,855,True,True,,True,5p,1,1.0,1,0,39,46,45,45,53
113,NB501764:1535:HLGGMAFX3:1:11107:18301:1753,2519,861,True,True,,True,5p,1,1.0,1,0,20,27,26,26,34
114,NB501764:1535:HLGGMAFX3:1:11107:1743:5013,2495,837,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
115,NB501764:1535:HLGGMAFX3:1:11107:24778:5113,2519,861,True,True,,True,5p,1,1.0,1,0,99,106,105,105,113
116,NB501764:1535:HLGGMAFX3:1:11107:3717:5558,2516,858,True,True,,True,5p,1,1.0,1,0,32,39,38,38,46
117,NB501764:1535:HLGGMAFX3:1:11107:11081:7862,2504,846,True,True,,True,5p,1,1.0,1,0,97,104,103,103,111
118,NB501764:1535:HLGGMAFX3:1:11107:14749:9384,2492,834,True,True,,True,5p,1,1.0,1,0,83,90,89,89,97
119,NB501764:1535:HLGGMAFX3:1:11107:11440:10664,2525,867,True,True,,True,5p,1,1.0,1,0,111,118,117,117,125
120,NB501764:1535:HLGGMAFX3:1:11107:24286:11056,2528,870,True,True,,True,5p,1,1.0,1,0,104,111,110,110,118
121,NB501764:1535:HLGGMAFX3:1:11107:21660:13725,1988,330,True,True,,True,5p,1,1.0,1,0,14,21,20,20,28
122,NB501764:1535:HLGGMAFX3:1:11107:8907:14411,2495,837,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
123,NB501764:1535:HLGGMAFX3:1:11107:23688:12876,2507,849,True,True,,True,5p,1,1.0,1,0,19,26,25,25,33
124,NB501764:1535:HLGGMAFX3:1:11107:12224:14572,2495,837,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
125,NB501764:1535:HLGGMAFX3:1:11107:7342:15751,2495,837,True,True,,True,5p,1,1.0,1,0,81,88,87,87,95
126,NB501764:1535:HLGGMAFX3:1:11107:8037:16417,2522,864,True,True,,True,5p,1,1.0,1,0,125,132,131,131,139
127,NB501764:1535:HLGGMAFX3:1:11107:7584:17512,2525,867,True,True,,True,5p,1,1.0,1,0,123,130,129,129,137
128,NB501764:1535:HLGGMAFX3:1:11108:9469:1848,2528,870,True,True,,True,5p,1,1.0,1,0,120,127,126,126,134
129,NB501764:1535:HLGGMAFX3:1:11108:16231:4148,2519,861,True,True,,True,5p,1,1.0,1,0,82,89,88,88,96
130,NB501764:1535:HLGGMAFX3:1:11108:20030:5354,2507,849,True,True,,True,5p,1,1.0,1,0,23,30,29,29,37
131,NB501764:1535:HLGGMAFX3:1:11108:26432:6141,2495,837,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
132,NB501764:1535:HLGGMAFX3:1:11108:17098:6299,2519,861,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
133,NB501764:1535:HLGGMAFX3:1:11108:6229:6617,2501,843,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
134,NB501764:1535:HLGGMAFX3:1:11108:3243:7596,2495,837,True,True,,True,5p,1,1.0,1,0,51,58,57,57,65
135,NB501764:1535:HLGGMAFX3:1:11108:14730:9335,2501,843,True,True,,True,5p,1,1.0,1,0,106,113,112,112,120
136,NB501764:1535:HLGGMAFX3:1:11108:24244:12305,2507,849,True,True,,True,5p,1,1.0,1,0,69,76,75,75,83
137,NB501764:1535:HLGGMAFX3:1:11108:22475:12399,2516,858,True,True,,True,5p,1,1.0,1,0,42,49,48,48,56
138,NB501764:1535:HLGGMAFX3:1:11108:3377:12817,2504,846,True,True,,True,5p,1,1.0,1,0,35,42,41,41,49
139,NB501764:1535:HLGGMAFX3:1:11108:5767:13967,1997,339,True,True,,True,5p,1,1.0,1,0,94,101,100,100,108
140,NB501764:1535:HLGGMAFX3:1:11108:12122:14595,2507,849,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
141,NB501764:1535:HLGGMAFX3:1:11108:2285:15262,2510,852,True,True,,True,5p,1,1.0,1,0,108,115,114,114,122
142,NB501764:1535:HLGGMAFX3:1:11108:14553:16295,2525,867,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
143,NB501764:1535:HLGGMAFX3:1:11108:18064:16748,2504,846,True,True,,True,5p,1,1.0,1,0,88,95,94,94,102
144,NB501764:1535:HLGGMAFX3:1:11108:20932:17122,2504,846,True,True,,True,5p,1,1.0,1,0,109,116,115,115,123
145,NB501764:1535:HLGGMAFX3:1:11108:17957:17311,2507,849,True,True,,True,5p,1,1.0,1,0,70,77,76,76,84
146,NB501764:1535:HLGGMAFX3:1:11108:6533:18431,2495,837,True,True,,True,5p,1,1.0,1,0,110,117,116,116,124
147,NB501764:1535:HLGGMAFX3:1:11108:7048:18480,2495,837,True,True,,True,5p,1,1.0,1,0,69,76,75,75,83
148,NB501764:1535:HLGGMAFX3:1:11108:21375:19137,1838,180,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
149,NB501764:1535:HLGGMAFX3:1:11108:12902:20247,2510,852,True,True,,True,5p,1,1.0,1,0,73,80,79,79,87
150,NB501764:1535:HLGGMAFX3:1:11109:16119:1606,2534,876,True,True,,True,5p,1,1.0,1,0,81,88,87,87,95
151,NB501764:1535:HLGGMAFX3:1:11109:16945:2087,2531,873,True,True,,True,5p,1,1.0,1,0,51,58,57,57,65
152,NB501764:1535:HLGGMAFX3:1:11109:4703:2375,2492,834,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
153,NB501764:1535:HLGGMAFX3:1:11109:9666:3324,2495,837,True,True,,True,5p,1,1.0,1,0,67,74,73,73,81
154,NB501764:1535:HLGGMAFX3:1:11109:24930:3895,2534,876,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
155,NB501764:1535:HLGGMAFX3:1:11109:9210:7794,2492,834,True,True,,True,5p,1,1.0,1,0,23,30,29,29,37
156,NB501764:1535:HLGGMAFX3:1:11109:1663:7934,2519,861,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
157,NB501764:1535:HLGGMAFX3:1:11109:7811:8008,2534,876,True,True,,True,5p,1,1.0,1,0,65,72,71,71,79
158,NB501764:1535:HLGGMAFX3:1:11109:11438:8580,2207,549,True,True,,True,5p,1,1.0,1,0,20,27,26,26,34
159,NB501764:1535:HLGGMAFX3:1:11109:1273:11118,2519,861,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
160,NB501764:1535:HLGGMAFX3:1:11109:5840:12261,2510,852,True,True,,True,5p,1,1.0,1,0,36,43,42,42,50
161,NB501764:1535:HLGGMAFX3:1:11109:22762:12596,2525,867,True,True,,True,5p,1,1.0,1,0,50,57,56,56,64
162,NB501764:1535:HLGGMAFX3:1:11109:12306:12793,2513,855,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
163,NB501764:1535:HLGGMAFX3:1:11109:18049:13016,2519,861,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
164,NB501764:1535:HLGGMAFX3:1:11109:4315:13726,2510,852,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
165,NB501764:1535:HLGGMAFX3:1:11109:4139:14978,2495,837,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
166,NB501764:1535:HLGGMAFX3:1:11109:23549:15589,2507,849,True,True,,True,5p,1,1.0,1,0,23,30,29,29,37
167,NB501764:1535:HLGGMAFX3:1:11109:2545:16341,2531,873,True,True,,True,5p,1,1.0,1,0,14,21,20,20,28
168,NB501764:1535:HLGGMAFX3:1:11109:18316:19619,2507,849,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
169,NB501764:1535:HLGGMAFX3:1:11110:24536:1741,2507,849,True,True,,True,5p,1,1.0,1,0,32,39,38,38,46
170,NB501764:1535:HLGGMAFX3:1:11202:14078:11423,2513,855,True,True,,True,5p,1,1.0,1,0,93,100,99,99,107
171,NB501764:1535:HLGGMAFX3:1:11202:3869:11898,2519,861,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
172,NB501764:1535:HLGGMAFX3:1:11202:12963:13221,2519,861,True,True,,True,5p,1,1.0,1,0,20,27,26,26,34
173,NB501764:1535:HLGGMAFX3:1:11202:10033:13360,2522,864,True,True,,True,5p,1,1.0,1,0,37,44,43,43,51
174,NB501764:1535:HLGGMAFX3:1:11202:21108:14282,2498,840,True,True,,True,5p,1,1.0,1,0,78,85,84,84,92
175,NB501764:1535:HLGGMAFX3:1:11202:1398:15864,2498,840,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
176,NB501764:1535:HLGGMAFX3:1:11202:19918:19732,2003,345,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
177,NB501764:1535:HLGGMAFX3:1:11203:17969:1952,2516,858,True,True,,True,5p,1,1.0,1,0,46,53,52,52,60
178,NB501764:1535:HLGGMAFX3:1:11203:13629:4235,2522,864,True,True,,True,5p,1,1.0,1,0,85,92,91,91,99
179,NB501764:1535:HLGGMAFX3:1:11203:21551:5568,2525,867,True,True,,True,5p,1,1.0,1,0,36,43,42,42,50
180,NB501764:1535:HLGGMAFX3:1:11203:11897:5599,2513,855,True,True,,True,5p,1,1.0,1,0,81,88,87,87,95
181,NB501764:1535:HLGGMAFX3:1:11203:22925:6719,2492,834,True,True,,True,5p,1,1.0,1,0,107,114,113,113,121
182,NB501764:1535:HLGGMAFX3:1:11203:1076:9205,2519,861,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
183,NB501764:1535:HLGGMAFX3:1:11203:18204:9461,2498,840,True,True,,True,5p,1,1.0,1,0,29,36,35,35,43
184,NB501764:1535:HLGGMAFX3:1:11203:2986:9948,2522,864,True,True,,True,5p,1,1.0,1,0,85,92,91,91,99
185,NB501764:1535:HLGGMAFX3:1:11203:18077:10042,2525,867,True,True,,True,5p,1,1.0,1,0,101,108,107,107,115
186,NB501764:1535:HLGGMAFX3:1:11203:26007:12352,2510,852,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
187,NB501764:1535:HLGGMAFX3:1:11203:4115:12437,2513,855,True,True,,True,5p,1,1.0,1,0,84,91,90,90,98
188,NB501764:1535:HLGGMAFX3:1:11203:4894:12569,2519,861,True,True,,True,5p,1,1.0,1,0,69,76,75,75,83
189,NB501764:1535:HLGGMAFX3:1:11203:7507:13438,2498,840,True,True,,True,5p,1,1.0,1,0,74,81,80,80,88
190,NB501764:1535:HLGGMAFX3:1:11203:23283:15647,2492,834,True,True,,True,5p,1,1.0,1,0,77,84,83,83,91
191,NB501764:1535:HLGGMAFX3:1:11203:26851:15875,2498,840,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
192,NB501764:1535:HLGGMAFX3:1:11203:13165:16107,2492,834,True,True,,True,5p,1,1.0,1,0,41,48,47,47,55
193,NB501764:1535:HLGGMAFX3:1:11203:8201:16381,2495,837,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
194,NB501764:1535:HLGGMAFX3:1:11203:17355:19048,2501,843,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
195,NB501764:1535:HLGGMAFX3:1:11203:8975:19211,2495,837,True,True,,True,5p,1,1.0,1,0,118,125,124,124,132
196,NB501764:1535:HLGGMAFX3:1:11203:20064:19451,2522,864,True,True,,True,5p,1,1.0,1,0,85,92,91,91,99
197,NB501764:1535:HLGGMAFX3:1:11204:5811:3031,2492,834,True,True,,True,5p,1,1.0,1,0,63,70,69,69,77
198,NB501764:1535:HLGGMAFX3:1:11204:7076:5002,2534,876,True,True,,True,5p,1,1.0,1,0,121,128,127,127,135
199,NB501764:1535:HLGGMAFX3:1:11204:23729:5342,2461,803,False,True,,True,5p,1,1.0,1,0,52,59,58,58,66
200,NB501764:1535:HLGGMAFX3:1:11204:22910:7604,2498,840,True,True,,True,5p,1,1.0,1,0,74,81,80,80,88
201,NB501764:1535:HLGGMAFX3:1:11204:26511:9217,2519,861,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
202,NB501764:1535:HLGGMAFX3:1:11204:11914:12601,2504,846,True,True,,True,5p,1,1.0,1,0,84,91,90,90,98
203,NB501764:1535:HLGGMAFX3:1:11204:23208:17589,2495,837,True,True,,True,5p,1,1.0,1,0,27,34,33,33,41
204,NB501764:1535:HLGGMAFX3:1:11204:20721:19054,2507,849,True,True,,True,5p,1,1.0,1,0,73,80,79,79,87
205,NB501764:1535:HLGGMAFX3:1:11204:10309:19729,2513,855,True,True,,True,5p,1,1.0,1,0,40,47,46,46,54
206,NB501764:1535:HLGGMAFX3:1:11205:5072:2083,2522,864,True,True,,True,5p,1,1.0,1,0,120,127,126,126,134
207,NB501764:1535:HLGGMAFX3:1:11205:10184:2280,2045,387,True,True,,True,5p,1,1.0,1,0,130,137,136,136,144
