,read_id,insertion_idx,insertion_site,in_frame_insertion,forward_insertion,linker_seq,valid_linker,fixed_seq_end,fixed_seq_orientation,insert_match_strand,backbone_match_strand,backbone_start_idx,backbone_end_idx,linker_start_idx,linker_end_idx,insert_start_idx,insert_end_idx
17,NB501764:1535:HLGGMAFX3:1:11105:6125:4902,2498,840,True,True,,True,5p,1,1.0,1,0,113,120,119,119,127
18,NB501764:1535:HLGGMAFX3:1:11105:9259:4944,2525,867,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
19,NB501764:1535:HLGGMAFX3:1:11105:14885:5233,2522,864,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
20,NB501764:1535:HLGGMAFX3:1:11105:3043:4372,2492,834,True,True,,True,5p,1,1.0,1,0,97,104,103,103,111
21,NB501764:1535:HLGGMAFX3:1:11105:7400:5390,2528,870,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
22,NB501764:1535:HLGGMAFX3:1:11105:5517:5621,2495,837,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
23,NB501764:1535:HLGGMAFX3:1:11105:21761:6268,2522,864,True,True,,True,5p,1,1.0,1,0,13,20,19,19,27
24,NB501764:1535:HLGGMAFX3:1:11105:21835:7673,2519,861,True,True,,True,5p,1,1.0,1,0,84,91,90,90,98
25,NB501764:1535:HLGGMAFX3:1:11105:24896:7862,2495,837,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
26,NB501764:1535:HLGGMAFX3:1:11105:7685:9531,2525,867,True,True,,True,5p,1,1.0,1,0,66,73,72,72,80
27,NB501764:1535:HLGGMAFX3:1:11105:24089:10239,2501,843,True,True,,True,5p,1,1.0,1,0,51,58,57,57,65
28,NB501764:1535:HLGGMAFX3:1:11105:15590:10656,2495,837,True,True,,True,5p,1,1.0,1,0,36,43,42,42,50
29,NB501764:1535:HLGGMAFX3:1:11105:24495:11002,2495,837,True,True,,True,5p,1,1.0,1,0,71,78,77,77,85
30,NB501764:1535:HLGGMAFX3:1:11105:18181:11252,2522,864,True,True,,True,5p,1,1.0,1,0,14,21,20,20,28
31,NB501764:1535:HLGGMAFX3:1:11105:15446:11302,2528,870,True,True,,True,5p,1,1.0,1,0,54,61,60,60,68
32,NB501764:1535:HLGGMAFX3:1:11105:14234:12441,2498,840,True,True,,True,5p,1,1.0,1,0,103,110,109,109,117
33,NB501764:1535:HLGGMAFX3:1:11105:17990:12711,2498,840,True,True,,True,5p,1,1.0,1,0,119,126,125,125,133
34,NB501764:1535:HLGGMAFX3:1:11105:20274:13460,2519,861,True,True,,True,5p,1,1.0,1,0,106,113,112,112,120
35,NB501764:1535:HLGGMAFX3:1:11105:14386:13580,2528,870,True,True,,True,5p,1,1.0,1,0,42,49,48,48,56
36,NB501764:1535:HLGGMAFX3:1:11105:22163:13598,2525,867,True,True,,True,5p,1,1.0,1,0,28,35,34,34,42
37,NB501764:1535:HLGGMAFX3:1:11105:18887:13610,2498,840,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
38,NB501764:1535:HLGGMAFX3:1:11105:22398:13800,2498,840,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
39,NB501764:1535:HLGGMAFX3:1:11105:14731:14235,2513,855,True,True,,True,5p,1,1.0,1,0,89,96,95,95,103
40,NB501764:1535:HLGGMAFX3:1:11105:12832:15018,2528,870,True,True,,True,5p,1,1.0,1,0,99,106,105,105,113
41,NB501764:1535:HLGGMAFX3:1:11105:17900:16716,2531,873,True,True,,True,5p,1,1.0,1,0,62,69,68,68,76
42,NB501764:1535:HLGGMAFX3:1:11105:6864:16935,2504,846,True,True,,True,5p,1,1.0,1,0,67,74,73,73,81
43,NB501764:1535:HLGGMAFX3:1:11105:3741:17083,2507,849,True,True,,True,5p,1,1.0,1,0,27,34,33,33,41
44,NB501764:1535:HLGGMAFX3:1:11105:14733:17941,2498,840,True,True,,True,5p,1,1.0,1,0,29,36,35,35,43
45,NB501764:1535:HLGGMAFX3:1:11102:23273:15443,2534,876,True,True,,True,5p,1,1.0,1,0,95,102,101,101,109
46,NB501764:1535:HLGGMAFX3:1:11102:15255:15698,2504,846,True,True,,True,5p,1,1.0,1,0,70,77,76,76,84
47,NB501764:1535:HLGGMAFX3:1:11102:15267:16980,2525,867,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
48,NB501764:1535:HLGGMAFX3:1:11102:4678:17809,2501,843,True,True,,True,5p,1,1.0,1,0,124,131,130,130,138
49,NB501764:1535:HLGGMAFX3:1:11102:16361:17916,2513,855,True,True,,True,5p,1,1.0,1,0,74,81,80,80,88
50,NB501764:1535:HLGGMAFX3:1:11102:13882:17967,2531,873,True,True,,True,5p,1,1.0,1,0,48,55,54,54,62
51,NB501764:1535:HLGGMAFX3:1:11103:26043:2350,2510,852,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
52,NB501764:1535:HLGGMAFX3:1:11103:15465:2764,2519,861,True,True,,True,5p,1,1.0,1,0,20,27,26,26,34
53,NB501764:1535:HLGGMAFX3:1:11103:7620:3234,2519,861,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
54,NB501764:1535:HLGGMAFX3:1:11103:20530:3267,2495,837,True,True,,True,5p,1,1.0,1,0,100,107,106,106,114
55,NB501764:1535:HLGGMAFX3:1:11103:11533:4683,2495,837,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
56,NB501764:1535:HLGGMAFX3:1:11103:5102:5261,2525,867,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
57,NB501764:1535:HLGGMAFX3:1:11103:14591:8091,2513,855,True,True,,True,5p,1,1.0,1,0,111,118,117,117,125
58,NB501764:1535:HLGGMAFX3:1:11103:9724:13939,2504,846,True,True,,True,5p,1,1.0,1,0,70,77,76,76,84
59,NB501764:1535:HLGGMAFX3:1:11103:2865:16782,2501,843,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
60,NB501764:1535:HLGGMAFX3:1:11103:5500:18028,2516,858,True,True,,True,5p,1,1.0,1,0,47,54,53,53,61
61,NB501764:1535:HLGGMAFX3:1:11103:19765:17237,2522,864,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
62,NB501764:1535:HLGGMAFX3:1:11103:10158:17401,2495,837,True,True,,True,5p,1,1.0,1,0,71,78,77,77,85
63,NB501764:1535:HLGGMAFX3:1:11104:10257:2450,2516,858,True,True,,True,5p,1,1.0,1,0,34,41,40,40,48
64,NB501764:1535:HLGGMAFX3:1:11104:20485:1836,2495,837,True,True,,True,5p,1,1.0,1,0,62,69,68,68,76
65,NB501764:1535:HLGGMAFX3:1:11104:19297:3325,2519,861,True,True,,True,5p,1,1.0,1,0,22,29,28,28,36
66,NB501764:1535:HLGGMAFX3:1:11104:7536:4204,2501,843,True,True,,True,5p,1,1.0,1,0,86,93,92,92,100
67,NB501764:1535:HLGGMAFX3:1:11104:18754:4989,2534,876,True,True,,True,5p,1,1.0,1,0,102,109,108,108,116
68,NB501764:1535:HLGGMAFX3:1:11104:9491:5108,2528,870,True,True,,True,5p,1,1.0,1,0,91,98,97,97,105
69,NB501764:1535:HLGGMAFX3:1:11104:23149:5150,2510,852,True,True,,True,5p,1,1.0,1,0,78,85,84,84,92
70,NB501764:1535:HLGGMAFX3:1:11104:4747:5177,2504,846,True,True,,True,5p,1,1.0,1,0,122,129,128,128,136
71,NB501764:1535:HLGGMAFX3:1:11104:5162:5420,2510,852,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
72,NB501764:1535:HLGGMAFX3:1:11104:19624:6248,2498,840,True,True,,True,5p,1,1.0,1,0,91,98,97,97,105
73,NB501764:1535:HLGGMAFX3:1:11104:11714:8684,2495,837,True,True,,True,5p,1,1.0,1,0,63,70,69,69,77
74,NB501764:1535:HLGGMAFX3:1:11105:10882:19812,2525,867,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
75,NB501764:1535:HLGGMAFX3:1:11106:19345:1802,2516,858,True,True,,True,5p,1,1.0,1,0,79,86,85,85,93
76,NB501764:1535:HLGGMAFX3:1:11106:7398:2381,2495,837,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
77,NB501764:1535:HLGGMAFX3:1:11106:24021:2563,2510,852,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
78,NB501764:1535:HLGGMAFX3:1:11106:2528:3106,2501,843,True,True,,True,5p,1,1.0,1,0,17,24,23,23,31
79,NB501764:1535:HLGGMAFX3:1:11106:5240:4814,2513,855,True,True,,True,5p,1,1.0,1,0,39,46,45,45,53
80,NB501764:1535:HLGGMAFX3:1:11106:3678:5086,2519,861,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
81,NB501764:1535:HLGGMAFX3:1:11106:24431:5295,2525,867,True,True,,True,5p,1,1.0,1,0,16,23,22,22,30
82,NB501764:1535:HLGGMAFX3:1:11106:18227:5646,2510,852,True,True,,True,5p,1,1.0,1,0,54,61,60,60,68
83,NB501764:1535:HLGGMAFX3:1:11106:21778:7410,2510,852,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
84,NB501764:1535:HLGGMAFX3:1:11106:21074:8201,2516,858,True,True,,True,5p,1,1.0,1,0,79,86,85,85,93
85,NB501764:1535:HLGGMAFX3:1:11106:12902:10413,2501,843,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
86,NB501764:1535:HLGGMAFX3:1:11106:21657:11713,2519,861,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
87,NB501764:1535:HLGGMAFX3:1:11106:25296:12325,2504,846,True,True,,True,5p,1,1.0,1,0,67,74,73,73,81
88,NB501764:1535:HLGGMAFX3:1:11106:5831:12700,2507,849,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
89,NB501764:1535:HLGGMAFX3:1:11106:10647:14156,2504,846,True,True,,True,5p,1,1.0,1,0,66,73,72,72,80
90,NB501764:1535:HLGGMAFX3:1:11106:8169:14447,2525,867,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
91,NB501764:1535:HLGGMAFX3:1:11106:21005:14608,2519,861,True,True,,True,5p,1,1.0,1,0,124,131,130,130,138
92,NB501764:1535:HLGGMAFX3:1:11106:22540:15429,2522,864,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
93,NB501764:1535:HLGGMAFX3:1:11106:16076:16610,2498,840,True,True,,True,5p,1,1.0,1,0,90,97,96,96,104
94,NB501764:1535:HLGGMAFX3:1:11106:5671:16742,2519,861,True,True,,True,5p,1,1.0,1,0,22,29,28,28,36
95,NB501764:1535:HLGGMAFX3:1:11106:18742:17283,2492,834,True,True,,True,5p,1,1.0,1,0,115,122,121,121,129
96,NB501764:1535:HLGGMAFX3:1:11106:24279:18437,2521,863,False,True,,True,5p,1,1.0,1,0,52,59,58,58,66
97,NB501764:1535:HLGGMAFX3:1:11106:19672:18683,2528,870,True,True,,True,5p,1,1.0,1,0,24,31,30,30,38
98,NB501764:1535:HLGGMAFX3:1:11106:13850:20116,2513,855,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
99,NB501764:1535:HLGGMAFX3:1:11107:10826:2189,2492,834,True,True,,True,5p,1,1.0,1,0,55,62,61,61,69
100,NB501764:1535:HLGGMAFX3:1:11107:5518:3800,2492,834,True,True,,True,5p,1,1.0,1,0,52,59,58,58,66
101,NB501764:1535:HLGGMAFX3:1:11107:9227:5180,1858,200,False,True,,True,5p,1,1.0,1,0,45,52,51,51,59
102,NB501764:1535:HLGGMAFX3:1:11107:20433:5467,2501,843,True,True,,True,5p,1,1.0,1,0,129,136,135,135,143
103,NB501764:1535:HLGGMAFX3:1:11107:23122:5899,2495,837,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
104,NB501764:1535:HLGGMAFX3:1:11107:24704:6877,2516,858,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
105,NB501764:1535:HLGGMAFX3:1:11107:17598:6965,2507,849,True,True,,True,5p,1,1.0,1,0,73,80,79,79,87
106,NB501764:1535:HLGGMAFX3:1:11107:24607:8263,2528,870,True,True,,True,5p,1,1.0,1,0,91,98,97,97,105
107,NB501764:1535:HLGGMAFX3:1:11107:13759:8525,2510,852,True,True,,True,5p,1,1.0,1,0,36,43,42,42,50
108,NB501764:1535:HLGGMAFX3:1:11101:15576:2789,2492,834,True,True,,True,5p,1,1.0,1,0,23,30,29,29,37
109,NB501764:1535:HLGGMAFX3:1:11101:12370:10228,2513,855,True,True,,True,5p,1,1.0,1,0,46,53,52,52,60
110,NB501764:1535:HLGGMAFX3:1:11101:11624:7372,2495,837,True,True,,True,5p,1,1.0,1,0,88,95,94,94,102
111,NB501764:1535:HLGGMAFX3:1:11101:8430:11110,2519,861,True,True,,True,5p,1,1.0,1,0,82,89,88,88,96
112,NB501764:1535:HLGGMAFX3:1:11101:22215:11827,2525,867,True,True,,True,5p,1,1.0,1,0,104,111,110,110,118
113,NB501764:1535:HLGGMAFX3:1:11101:2127:5297,2534,876,True,True,,True,5p,1,1.0,1,0,97,104,103,103,111
114,NB501764:1535:HLGGMAFX3:1:11101:26846:7870,2495,837,True,True,,True,5p,1,1.0,1,0,43,50,49,49,57
115,NB501764:1535:HLGGMAFX3:1:11101:10046:7960,2495,837,True,True,,True,5p,1,1.0,1,0,127,134,133,133,141
116,NB501764:1535:HLGGMAFX3:1:11101:10198:6665,2513,855,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
117,NB501764:1535:HLGGMAFX3:1:11101:13378:5058,2504,846,True,True,,True,5p,1,1.0,1,0,35,42,41,41,49
118,NB501764:1535:HLGGMAFX3:1:11101:10236:10556,2498,840,True,True,,True,5p,1,1.0,1,0,89,96,95,95,103
119,NB501764:1535:HLGGMAFX3:1:11101:19899:16442,2492,834,True,True,,True,5p,1,1.0,1,0,110,117,116,116,124
120,NB501764:1535:HLGGMAFX3:1:11101:5254:16972,2524,866,False,True,,True,5p,1,1.0,1,0,86,93,92,92,100
121,NB501764:1535:HLGGMAFX3:1:11101:10286:17957,2498,840,True,True,,True,5p,1,1.0,1,0,111,118,117,117,125
122,NB501764:1535:HLGGMAFX3:1:11102:15076:2173,2495,837,True,True,,True,5p,1,1.0,1,0,123,130,129,129,137
123,NB501764:1535:HLGGMAFX3:1:11102:18681:6234,2519,861,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
124,NB501764:1535:HLGGMAFX3:1:11102:7505:6430,2522,864,True,True,,True,5p,1,1.0,1,0,53,60,59,59,67
125,NB501764:1535:HLGGMAFX3:1:11102:2251:6460,2528,870,True,True,,True,5p,1,1.0,1,0,94,101,100,100,108
126,NB501764:1535:HLGGMAFX3:1:11102:17170:6510,2492,834,True,True,,True,5p,1,1.0,1,0,55,62,61,61,69
127,NB501764:1535:HLGGMAFX3:1:11102:25003:7500,2498,840,True,True,,True,5p,1,1.0,1,0,116,123,122,122,130
128,NB501764:1535:HLGGMAFX3:1:11102:25693:7754,2495,837,True,True,,True,5p,1,1.0,1,0,83,90,89,89,97
129,NB501764:1535:HLGGMAFX3:1:11102:12022:8189,2495,837,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
130,NB501764:1535:HLGGMAFX3:1:11102:17399:8482,2513,855,True,True,,True,5p,1,1.0,1,0,130,137,136,136,144
131,NB501764:1535:HLGGMAFX3:1:11101:18636:6362,2498,840,True,True,,True,5p,1,1.0,1,0,116,123,122,122,130
132,NB501764:1535:HLGGMAFX3:1:11102:5795:11237,2522,864,True,True,,True,5p,1,1.0,1,0,20,27,26,26,34
133,NB501764:1535:HLGGMAFX3:1:11102:16761:11439,2519,861,True,True,,True,5p,1,1.0,1,0,122,129,128,128,136
134,NB501764:1535:HLGGMAFX3:1:11102:14652:11584,2495,837,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
135,NB501764:1535:HLGGMAFX3:1:11102:2672:10414,2534,876,True,True,,True,5p,1,1.0,1,0,95,102,101,101,109
136,NB501764:1535:HLGGMAFX3:1:11102:9403:11897,2252,594,True,True,,True,5p,1,1.0,1,0,40,47,46,46,54
137,NB501764:1535:HLGGMAFX3:1:11102:25180:12712,2525,867,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
138,NB501764:1535:HLGGMAFX3:1:11102:18040:12840,2501,843,True,True,,True,5p,1,1.0,1,0,49,56,55,55,63
139,NB501764:1535:HLGGMAFX3:1:11102:9492:12991,2495,837,True,True,,True,5p,1,1.0,1,0,110,117,116,116,124
140,NB501764:1535:HLGGMAFX3:1:11102:22115:13330,2516,858,True,True,,True,5p,1,1.0,1,0,103,110,109,109,117
141,NB501764:1535:HLGGMAFX3:1:11102:13835:13983,2516,858,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
142,NB501764:1535:HLGGMAFX3:1:11107:4460:9878,2495,837,True,True,,True,5p,1,1.0,1,0,43,50,49,49,57
143,NB501764:1535:HLGGMAFX3:1:11107:7312:12337,2519,861,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
144,NB501764:1535:HLGGMAFX3:1:11107:10616:13130,2519,861,True,True,,True,5p,1,1.0,1,0,124,131,130,130,138
145,NB501764:1535:HLGGMAFX3:1:11107:17213:13378,2495,837,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
146,NB501764:1535:HLGGMAFX3:1:11107:15470:14383,2498,840,True,True,,True,5p,1,1.0,1,0,71,78,77,77,85
147,NB501764:1535:HLGGMAFX3:1:11107:19121:15806,2516,858,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
148,NB501764:1535:HLGGMAFX3:1:11107:17861:16560,2522,864,True,True,,True,5p,1,1.0,1,0,53,60,59,59,67
149,NB501764:1535:HLGGMAFX3:1:11107:9116:16631,2498,840,True,True,,True,5p,1,1.0,1,0,85,92,91,91,99
150,NB501764:1535:HLGGMAFX3:1:11107:22873:16143,1847,189,True,True,,True,5p,1,1.0,1,0,51,58,57,57,65
151,NB501764:1535:HLGGMAFX3:1:11107:24151:17427,2492,834,True,True,,True,5p,1,1.0,1,0,107,114,113,113,121
152,NB501764:1535:HLGGMAFX3:1:11107:13875:17457,2498,840,True,True,,True,5p,1,1.0,1,0,47,54,53,53,61
153,NB501764:1535:HLGGMAFX3:1:11107:11693:20026,2510,852,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
154,NB501764:1535:HLGGMAFX3:1:11107:15506:20091,2495,837,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
155,NB501764:1535:HLGGMAFX3:1:11108:11067:2739,2519,861,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
156,NB501764:1535:HLGGMAFX3:1:11108:17129:2721,2492,834,True,True,,True,5p,1,1.0,1,0,55,62,61,61,69
157,NB501764:1535:HLGGMAFX3:1:11108:9552:3268,2501,843,True,True,,True,5p,1,1.0,1,0,124,131,130,130,138
158,NB501764:1535:HLGGMAFX3:1:11108:25263:5605,2510,852,True,True,,True,5p,1,1.0,1,0,70,77,76,76,84
159,NB501764:1535:HLGGMAFX3:1:11108:18089:4308,2531,873,True,True,,True,5p,1,1.0,1,0,52,59,58,58,66
160,NB501764:1535:HLGGMAFX3:1:11108:5624:6717,2525,867,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
161,NB501764:1535:HLGGMAFX3:1:11108:24717:6862,2519,861,True,True,,True,5p,1,1.0,1,0,20,27,26,26,34
162,NB501764:1535:HLGGMAFX3:1:11108:16677:7476,2495,837,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
163,NB501764:1535:HLGGMAFX3:1:11108:2019:8289,2516,858,True,True,,True,5p,1,1.0,1,0,124,131,130,130,138
164,NB501764:1535:HLGGMAFX3:1:11108:17640:9213,2516,858,True,True,,True,5p,1,1.0,1,0,79,86,85,85,93
165,NB501764:1535:HLGGMAFX3:1:11108:25703:9341,2522,864,True,True,,True,5p,1,1.0,1,0,98,105,104,104,112
166,NB501764:1535:HLGGMAFX3:1:11108:4719:10785,2516,858,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
167,NB501764:1535:HLGGMAFX3:1:11108:15410:11865,2522,864,True,True,,True,5p,1,1.0,1,0,27,34,33,33,41
168,NB501764:1535:HLGGMAFX3:1:11108:11799:12720,2522,864,True,True,,True,5p,1,1.0,1,0,114,121,120,120,128
169,NB501764:1535:HLGGMAFX3:1:11108:16303:12884,2510,852,True,True,,True,5p,1,1.0,1,0,131,138,137,137,145
170,NB501764:1535:HLGGMAFX3:1:11108:8251:15883,2513,855,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
171,NB501764:1535:HLGGMAFX3:1:11108:1539:16879,2508,850,False,True,,True,5p,1,1.0,1,0,34,41,40,40,48
172,NB501764:1535:HLGGMAFX3:1:11108:19594:17751,2501,843,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
173,NB501764:1535:HLGGMAFX3:1:11108:3249:18631,2498,840,True,True,,True,5p,1,1.0,1,0,116,123,122,122,130
174,NB501764:1535:HLGGMAFX3:1:11111:15649:15537,2516,858,True,True,,True,5p,1,1.0,1,0,46,53,52,52,60
175,NB501764:1535:HLGGMAFX3:1:11111:23933:16032,2525,867,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
176,NB501764:1535:HLGGMAFX3:1:11111:25624:16903,2510,852,True,True,,True,5p,1,1.0,1,0,95,102,101,101,109
177,NB501764:1535:HLGGMAFX3:1:11111:7206:17740,2516,858,True,True,,True,5p,1,1.0,1,0,89,96,95,95,103
178,NB501764:1535:HLGGMAFX3:1:11111:21410:18380,2516,858,True,True,,True,5p,1,1.0,1,0,53,60,59,59,67
179,NB501764:1535:HLGGMAFX3:1:11111:3510:18429,2516,858,True,True,,True,5p,1,1.0,1,0,77,84,83,83,91
180,NB501764:1535:HLGGMAFX3:1:11111:4316:19229,2519,861,True,True,,True,5p,1,1.0,1,0,25,32,31,31,39
181,NB501764:1535:HLGGMAFX3:1:11111:19657:19674,2495,837,True,True,,True,5p,1,1.0,1,0,110,117,116,116,124
182,NB501764:1535:HLGGMAFX3:1:11112:24766:1298,2516,858,True,True,,True,5p,1,1.0,1,0,32,39,38,38,46
183,NB501764:1535:HLGGMAFX3:1:11112:6893:1588,2153,495,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
184,NB501764:1535:HLGGMAFX3:1:11112:16798:2110,2498,840,True,True,,True,5p,1,1.0,1,0,105,112,111,111,119
185,NB501764:1535:HLGGMAFX3:1:11112:12926:3686,2528,870,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
186,NB501764:1535:HLGGMAFX3:1:11112:9399:4937,2513,855,True,True,,True,5p,1,1.0,1,0,74,81,80,80,88
187,NB501764:1535:HLGGMAFX3:1:11112:19474:7169,2498,840,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
188,NB501764:1535:HLGGMAFX3:1:11112:19866:7320,2495,837,True,True,,True,5p,1,1.0,1,0,55,62,61,61,69
189,NB501764:1535:HLGGMAFX3:1:11112:2175:7384,2495,837,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
190,NB501764:1535:HLGGMAFX3:1:11112:6097:7620,2525,867,True,True,,True,5p,1,1.0,1,0,91,98,97,97,105
191,NB501764:1535:HLGGMAFX3:1:11112:14333:7868,2513,855,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
192,NB501764:1535:HLGGMAFX3:1:11112:2065:7982,2522,864,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
193,NB501764:1535:HLGGMAFX3:1:11112:22109:9142,2504,846,True,True,,True,5p,1,1.0,1,0,65,72,71,71,79
194,NB501764:1535:HLGGMAFX3:1:11112:15640:8484,2210,552,True,True,,True,5p,1,1.0,1,0,27,34,33,33,41
195,NB501764:1535:HLGGMAFX3:1:11112:7160:10191,2528,870,True,True,,True,5p,1,1.0,1,0,59,66,65,65,73
196,NB501764:1535:HLGGMAFX3:1:11112:25522:10507,2495,837,True,True,,True,5p,1,1.0,1,0,55,62,61,61,69
197,NB501764:1535:HLGGMAFX3:1:11112:26036:13375,2504,846,True,True,,True,5p,1,1.0,1,0,104,111,110,110,118
198,NB501764:1535:HLGGMAFX3:1:11112:20582:14158,2513,855,True,True,,True,5p,1,1.0,1,0,29,36,35,35,43
199,NB501764:1535:HLGGMAFX3:1:11112:1362:14194,2510,852,True,True,,True,5p,1,1.0,1,0,86,93,92,92,100
200,NB501764:1535:HLGGMAFX3:1:11112:22828:12849,2513,855,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
201,NB501764:1535:HLGGMAFX3:1:11112:3303:12910,2519,861,True,True,,True,5p,1,1.0,1,0,110,117,116,116,124
202,NB501764:1535:HLGGMAFX3:1:11112:17035:14574,2519,861,True,True,,True,5p,1,1.0,1,0,50,57,56,56,64
203,NB501764:1535:HLGGMAFX3:1:11112:11067:15915,2522,864,True,True,,True,5p,1,1.0,1,0,98,105,104,104,112
204,NB501764:1535:HLGGMAFX3:1:11112:7094:16169,2528,870,True,True,,True,5p,1,1.0,1,0,132,139,138,138,146
205,NB501764:1535:HLGGMAFX3:1:11112:20953:15210,2507,849,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
206,NB501764:1535:HLGGMAFX3:1:11112:3105:16741,2498,840,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
207,NB501764:1535:HLGGMAFX3:1:11112:20703:17046,2495,837,True,True,,True,5p,1,1.0,1,0,87,94,93,93,101
