,read_id,insertion_idx,insertion_site,in_frame_insertion,forward_insertion,linker_seq,valid_linker,fixed_seq_end,fixed_seq_orientation,insert_match_strand,backbone_match_strand,backbone_start_idx,backbone_end_idx,linker_start_idx,linker_end_idx,insert_start_idx,insert_end_idx
15,NB501764:1535:HLGGMAFX3:1:11103:17938:8709,1898,240,True,True,,True,5p,1,1.0,1,0,100,107,106,106,114
16,NB501764:1535:HLGGMAFX3:1:11103:13343:19641,2144,486,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
17,NB501764:1535:HLGGMAFX3:1:11104:23542:1273,1715,57,True,True,,True,5p,1,1.0,1,0,52,59,58,58,66
18,NB501764:1535:HLGGMAFX3:1:11104:13596:2308,1841,183,True,True,,True,5p,1,1.0,1,0,40,47,46,46,54
19,NB501764:1535:HLGGMAFX3:1:11104:14998:1474,1922,264,True,True,,True,5p,1,1.0,1,0,124,131,130,130,138
20,NB501764:1535:HLGGMAFX3:1:11104:3111:1881,1814,156,True,True,,True,5p,1,1.0,1,0,102,109,108,108,116
21,NB501764:1535:HLGGMAFX3:1:11104:11482:2711,2078,420,True,True,,True,5p,1,1.0,1,0,77,84,83,83,91
22,NB501764:1535:HLGGMAFX3:1:11104:26655:2855,1778,120,True,True,,True,5p,1,1.0,1,0,114,121,120,120,128
23,NB501764:1535:HLGGMAFX3:1:11104:23484:3945,1967,309,True,True,,True,5p,1,1.0,1,0,69,76,75,75,83
24,NB501764:1535:HLGGMAFX3:1:11104:9319:4418,1805,147,True,True,,True,5p,1,1.0,1,0,102,109,108,108,116
25,NB501764:1535:HLGGMAFX3:1:11104:13755:5871,2024,366,True,True,,True,5p,1,1.0,1,0,118,125,124,124,132
26,NB501764:1535:HLGGMAFX3:1:11104:17448:5951,2171,513,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
27,NB501764:1535:HLGGMAFX3:1:11104:15769:7048,1865,207,True,True,,True,5p,1,1.0,1,0,111,118,117,117,125
28,NB501764:1535:HLGGMAFX3:1:11104:7892:7273,1856,198,True,True,,True,5p,1,1.0,1,0,43,50,49,49,57
29,NB501764:1535:HLGGMAFX3:1:11104:17928:7286,2162,504,True,True,,True,5p,1,1.0,1,0,59,66,65,65,73
30,NB501764:1535:HLGGMAFX3:1:11104:3844:6622,2186,528,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
31,NB501764:1535:HLGGMAFX3:1:11104:22646:6886,1706,48,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
32,NB501764:1535:HLGGMAFX3:1:11104:8430:7368,1970,312,True,True,,True,5p,1,1.0,1,0,78,85,84,84,92
33,NB501764:1535:HLGGMAFX3:1:11104:11383:7399,2246,588,True,True,,True,5p,1,1.0,1,0,133,140,139,139,147
34,NB501764:1535:HLGGMAFX3:1:11104:25536:7684,1922,264,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
35,NB501764:1535:HLGGMAFX3:1:11101:23866:19441,1838,180,True,True,,True,5p,1,1.0,1,0,87,94,93,93,101
36,NB501764:1535:HLGGMAFX3:1:11101:21143:20013,1733,75,True,True,,True,5p,1,1.0,1,0,70,77,76,76,84
37,NB501764:1535:HLGGMAFX3:1:11101:16520:20187,2177,519,True,True,,True,5p,1,1.0,1,0,75,82,81,81,89
38,NB501764:1535:HLGGMAFX3:1:11101:12034:20214,1889,231,True,True,,True,5p,1,1.0,1,0,81,88,87,87,95
39,NB501764:1535:HLGGMAFX3:1:11102:22370:1578,2051,393,True,True,,True,5p,1,1.0,1,0,126,133,132,132,140
40,NB501764:1535:HLGGMAFX3:1:11102:11654:2247,1913,255,True,True,,True,5p,1,1.0,1,0,133,140,139,139,147
41,NB501764:1535:HLGGMAFX3:1:11102:7106:2538,2102,444,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
42,NB501764:1535:HLGGMAFX3:1:11102:18141:2715,1967,309,True,True,,True,5p,1,1.0,1,0,25,32,31,31,39
43,NB501764:1535:HLGGMAFX3:1:11102:19519:2876,1865,207,True,True,,True,5p,1,1.0,1,0,27,34,33,33,41
44,NB501764:1535:HLGGMAFX3:1:11102:11363:2893,2075,417,True,True,,True,5p,1,1.0,1,0,99,106,105,105,113
45,NB501764:1535:HLGGMAFX3:1:11102:14362:3063,1787,129,True,True,,True,5p,1,1.0,1,0,95,102,101,101,109
46,NB501764:1535:HLGGMAFX3:1:11102:17729:3168,2069,411,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
47,NB501764:1535:HLGGMAFX3:1:11102:18245:3645,1922,264,True,True,,True,5p,1,1.0,1,0,79,86,85,85,93
48,NB501764:1535:HLGGMAFX3:1:11102:13550:4421,2053,395,False,True,,True,5p,1,1.0,1,0,84,91,90,90,98
49,NB501764:1535:HLGGMAFX3:1:11102:14862:4979,2033,375,True,True,,True,5p,1,1.0,1,0,118,125,124,124,132
50,NB501764:1535:HLGGMAFX3:1:11102:4413:6443,2234,576,True,True,,True,5p,1,1.0,1,0,106,113,112,112,120
51,NB501764:1535:HLGGMAFX3:1:11102:18059:6595,1946,288,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
52,NB501764:1535:HLGGMAFX3:1:11102:17050:8038,2192,534,True,True,,True,5p,1,1.0,1,0,49,56,55,55,63
53,NB501764:1535:HLGGMAFX3:1:11102:18178:8129,1739,81,True,True,,True,5p,1,1.0,1,0,110,117,116,116,124
54,NB501764:1535:HLGGMAFX3:1:11102:16329:8521,2081,423,True,True,,True,5p,1,1.0,1,0,117,124,123,123,131
55,NB501764:1535:HLGGMAFX3:1:11102:22235:8817,2048,390,True,True,,True,5p,1,1.0,1,0,51,58,57,57,65
56,NB501764:1535:HLGGMAFX3:1:11102:2088:9046,1997,339,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
57,NB501764:1535:HLGGMAFX3:1:11102:10141:9390,1790,132,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
58,NB501764:1535:HLGGMAFX3:1:11102:19442:10222,2102,444,True,True,,True,5p,1,1.0,1,0,60,67,66,66,74
59,NB501764:1535:HLGGMAFX3:1:11102:19433:10228,2102,444,True,True,,True,5p,1,1.0,1,0,60,67,66,66,74
60,NB501764:1535:HLGGMAFX3:1:11102:18647:10504,1853,195,True,True,,True,5p,1,1.0,1,0,91,98,97,97,105
61,NB501764:1535:HLGGMAFX3:1:11102:7828:10529,2110,452,False,True,,True,5p,1,1.0,1,0,63,70,69,69,77
62,NB501764:1535:HLGGMAFX3:1:11102:2907:11459,1868,210,True,True,,True,5p,1,1.0,1,0,88,95,94,94,102
63,NB501764:1535:HLGGMAFX3:1:11102:2878:11697,2084,426,True,True,,True,5p,1,1.0,1,0,46,53,52,52,60
64,NB501764:1535:HLGGMAFX3:1:11102:22095:12189,2213,555,True,True,,True,5p,1,1.0,1,0,62,69,68,68,76
65,NB501764:1535:HLGGMAFX3:1:11102:17875:12240,1925,267,True,True,,True,5p,1,1.0,1,0,59,66,65,65,73
66,NB501764:1535:HLGGMAFX3:1:11102:5933:13427,2045,387,True,True,,True,5p,1,1.0,1,0,71,78,77,77,85
67,NB501764:1535:HLGGMAFX3:1:11102:2430:14000,2030,372,True,True,,True,5p,1,1.0,1,0,116,123,122,122,130
68,NB501764:1535:HLGGMAFX3:1:11102:6842:14530,2093,435,True,True,,True,5p,1,1.0,1,0,86,93,92,92,100
69,NB501764:1535:HLGGMAFX3:1:11102:9787:14567,1937,279,True,True,,True,5p,1,1.0,1,0,107,114,113,113,121
70,NB501764:1535:HLGGMAFX3:1:11102:3660:15249,1760,102,True,True,,True,5p,1,1.0,1,0,28,35,34,34,42
71,NB501764:1535:HLGGMAFX3:1:11105:21206:6381,1823,165,True,True,,True,5p,1,1.0,1,0,24,31,30,30,38
72,NB501764:1535:HLGGMAFX3:1:11105:18181:6430,1850,192,True,True,,True,5p,1,1.0,1,0,118,125,124,124,132
73,NB501764:1535:HLGGMAFX3:1:11105:6066:6086,1943,285,True,True,,True,5p,1,1.0,1,0,101,108,107,107,115
74,NB501764:1535:HLGGMAFX3:1:11105:23766:6208,1847,189,True,True,,True,5p,1,1.0,1,0,57,64,63,63,71
75,NB501764:1535:HLGGMAFX3:1:11105:5723:6293,1805,147,True,True,,True,5p,1,1.0,1,0,29,36,35,35,43
76,NB501764:1535:HLGGMAFX3:1:11105:15801:6995,2024,366,True,True,,True,5p,1,1.0,1,0,119,126,125,125,133
77,NB501764:1535:HLGGMAFX3:1:11105:2570:7190,2060,402,True,True,,True,5p,1,1.0,1,0,22,29,28,28,36
78,NB501764:1535:HLGGMAFX3:1:11105:21774:7498,1844,186,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
79,NB501764:1535:HLGGMAFX3:1:11105:18194:7549,2150,492,True,True,,True,5p,1,1.0,1,0,84,91,90,90,98
80,NB501764:1535:HLGGMAFX3:1:11105:11659:8216,2117,459,True,True,,True,5p,1,1.0,1,0,83,90,89,89,97
81,NB501764:1535:HLGGMAFX3:1:11105:11845:8649,1952,294,True,True,,True,5p,1,1.0,1,0,113,120,119,119,127
82,NB501764:1535:HLGGMAFX3:1:11105:10644:8804,1691,33,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
83,NB501764:1535:HLGGMAFX3:1:11105:17667:8878,1976,318,True,True,,True,5p,1,1.0,1,0,83,90,89,89,97
84,NB501764:1535:HLGGMAFX3:1:11105:16091:9683,2027,369,True,True,,True,5p,1,1.0,1,0,37,44,43,43,51
85,NB501764:1535:HLGGMAFX3:1:11105:11701:9714,2131,473,False,True,,True,5p,1,1.0,1,0,109,116,115,115,123
86,NB501764:1535:HLGGMAFX3:1:11105:11637:10285,1765,107,False,True,,True,5p,1,1.0,1,0,31,38,37,37,45
87,NB501764:1535:HLGGMAFX3:1:11105:21078:10595,1781,123,True,True,,True,5p,1,1.0,1,0,133,140,139,139,147
88,NB501764:1535:HLGGMAFX3:1:11105:19144:10694,2135,477,True,True,,True,5p,1,1.0,1,0,49,56,55,55,63
89,NB501764:1535:HLGGMAFX3:1:11105:7162:11261,1928,270,True,True,,True,5p,1,1.0,1,0,67,74,73,73,81
90,NB501764:1535:HLGGMAFX3:1:11105:12114:11724,2141,483,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
91,NB501764:1535:HLGGMAFX3:1:11105:9340:12203,2273,615,True,True,,True,5p,1,1.0,1,0,93,100,99,99,107
92,NB501764:1535:HLGGMAFX3:1:11105:19073:12205,1694,36,True,True,,True,5p,1,1.0,1,0,39,46,45,45,53
93,NB501764:1535:HLGGMAFX3:1:11105:9300:12702,2099,441,True,True,,True,5p,1,1.0,1,0,29,36,35,35,43
94,NB501764:1535:HLGGMAFX3:1:11105:4099:12903,1691,33,True,True,,True,5p,1,1.0,1,0,43,50,49,49,57
95,NB501764:1535:HLGGMAFX3:1:11105:9908:13245,1844,186,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
96,NB501764:1535:HLGGMAFX3:1:11105:2574:13412,2135,477,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
97,NB501764:1535:HLGGMAFX3:1:11105:12080:13591,2033,375,True,True,,True,5p,1,1.0,1,0,108,115,114,114,122
98,NB501764:1535:HLGGMAFX3:1:11105:8868:13735,1859,201,True,True,,True,5p,1,1.0,1,0,116,123,122,122,130
99,NB501764:1535:HLGGMAFX3:1:11105:10424:14071,1820,162,True,True,,True,5p,1,1.0,1,0,40,47,46,46,54
100,NB501764:1535:HLGGMAFX3:1:11105:16315:14143,1703,45,True,True,,True,5p,1,1.0,1,0,55,62,61,61,69
101,NB501764:1535:HLGGMAFX3:1:11105:10641:14485,1898,240,True,True,,True,5p,1,1.0,1,0,77,84,83,83,91
102,NB501764:1535:HLGGMAFX3:1:11105:14461:15084,1886,228,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
103,NB501764:1535:HLGGMAFX3:1:11105:24597:15670,1949,291,True,True,,True,5p,1,1.0,1,0,133,140,139,139,147
104,NB501764:1535:HLGGMAFX3:1:11105:5964:16117,1697,39,True,True,,True,5p,1,1.0,1,0,53,60,59,59,67
105,NB501764:1535:HLGGMAFX3:1:11105:21116:16667,2066,408,True,True,,True,5p,1,1.0,1,0,109,116,115,115,123
106,NB501764:1535:HLGGMAFX3:1:11105:10323:17163,2132,474,True,True,,True,5p,1,1.0,1,0,29,36,35,35,43
107,NB501764:1535:HLGGMAFX3:1:11105:24122:18367,1895,237,True,True,,True,5p,1,1.0,1,0,47,54,53,53,61
108,NB501764:1535:HLGGMAFX3:1:11105:20192:18368,1730,72,True,True,,True,5p,1,1.0,1,0,80,87,86,86,94
109,NB501764:1535:HLGGMAFX3:1:11101:12707:2443,1856,198,True,True,,True,5p,1,1.0,1,0,86,93,92,92,100
110,NB501764:1535:HLGGMAFX3:1:11101:7580:1182,1937,279,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
111,NB501764:1535:HLGGMAFX3:1:11101:26063:3465,1736,78,True,True,,True,5p,1,1.0,1,0,85,92,91,91,99
112,NB501764:1535:HLGGMAFX3:1:11101:3354:4875,1967,309,True,True,,True,5p,1,1.0,1,0,16,23,22,22,30
113,NB501764:1535:HLGGMAFX3:1:11101:21978:7714,2123,465,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
114,NB501764:1535:HLGGMAFX3:1:11101:22104:7744,1763,105,True,True,,True,5p,1,1.0,1,0,42,49,48,48,56
115,NB501764:1535:HLGGMAFX3:1:11101:26766:7820,1862,204,True,True,,True,5p,1,1.0,1,0,82,89,88,88,96
116,NB501764:1535:HLGGMAFX3:1:11101:12357:8033,1781,123,True,True,,True,5p,1,1.0,1,0,106,113,112,112,120
117,NB501764:1535:HLGGMAFX3:1:11101:18265:4331,2144,486,True,True,,True,5p,1,1.0,1,0,23,30,29,29,37
118,NB501764:1535:HLGGMAFX3:1:11101:13380:4679,2066,408,True,True,,True,5p,1,1.0,1,0,75,82,81,81,89
119,NB501764:1535:HLGGMAFX3:1:11101:6917:10743,2231,573,True,True,,True,5p,1,1.0,1,0,78,85,84,84,92
120,NB501764:1535:HLGGMAFX3:1:11101:8628:11095,2024,366,True,True,,True,5p,1,1.0,1,0,47,54,53,53,61
121,NB501764:1535:HLGGMAFX3:1:11101:14191:12067,2099,441,True,True,,True,5p,1,1.0,1,0,48,55,54,54,62
122,NB501764:1535:HLGGMAFX3:1:11101:14178:11805,2054,396,True,True,,True,5p,1,1.0,1,0,16,23,22,22,30
123,NB501764:1535:HLGGMAFX3:1:11101:20741:13221,1718,60,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
124,NB501764:1535:HLGGMAFX3:1:11101:17016:15385,1904,246,True,True,,True,5p,1,1.0,1,0,32,39,38,38,46
125,NB501764:1535:HLGGMAFX3:1:11101:11826:14058,1943,285,True,True,,True,5p,1,1.0,1,0,120,127,126,126,134
126,NB501764:1535:HLGGMAFX3:1:11101:12153:14344,1940,282,True,True,,True,5p,1,1.0,1,0,69,76,75,75,83
127,NB501764:1535:HLGGMAFX3:1:11101:5946:14363,2150,492,True,True,,True,5p,1,1.0,1,0,28,35,34,34,42
128,NB501764:1535:HLGGMAFX3:1:11101:24442:15476,1748,90,True,True,,True,5p,1,1.0,1,0,95,102,101,101,109
129,NB501764:1535:HLGGMAFX3:1:11101:7753:15792,1700,42,True,True,,True,5p,1,1.0,1,0,71,78,77,77,85
130,NB501764:1535:HLGGMAFX3:1:11101:1810:16130,1994,336,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
131,NB501764:1535:HLGGMAFX3:1:11101:5015:8253,2102,444,True,True,,True,5p,1,1.0,1,0,57,64,63,63,71
132,NB501764:1535:HLGGMAFX3:1:11101:1520:8393,1945,287,False,True,,True,5p,1,1.0,1,0,45,52,51,51,59
133,NB501764:1535:HLGGMAFX3:1:11101:17150:6082,1772,114,True,True,,True,5p,1,1.0,1,0,97,104,103,103,111
134,NB501764:1535:HLGGMAFX3:1:11101:15957:14778,1802,144,True,True,,True,5p,1,1.0,1,0,55,62,61,61,69
135,NB501764:1535:HLGGMAFX3:1:11101:15731:18557,1955,297,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
136,NB501764:1535:HLGGMAFX3:1:11101:8855:18623,1790,132,True,True,,True,5p,1,1.0,1,0,83,90,89,89,97
137,NB501764:1535:HLGGMAFX3:1:11101:22329:18721,1685,27,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
138,NB501764:1535:HLGGMAFX3:1:11101:12107:18865,1742,84,True,True,,True,5p,1,1.0,1,0,50,57,56,56,64
139,NB501764:1535:HLGGMAFX3:1:11101:4724:18911,1934,276,True,True,,True,5p,1,1.0,1,0,96,103,102,102,110
140,NB501764:1535:HLGGMAFX3:1:11101:21912:18003,1811,153,True,True,,True,5p,1,1.0,1,0,13,20,19,19,27
141,NB501764:1535:HLGGMAFX3:1:11101:21732:18185,1934,276,True,True,,True,5p,1,1.0,1,0,42,49,48,48,56
142,NB501764:1535:HLGGMAFX3:1:11101:20747:19547,1784,126,True,True,,True,5p,1,1.0,1,0,41,48,47,47,55
143,NB501764:1535:HLGGMAFX3:1:11104:15340:8664,1757,99,True,True,,True,5p,1,1.0,1,0,35,42,41,41,49
144,NB501764:1535:HLGGMAFX3:1:11104:19886:8958,2183,525,True,True,,True,5p,1,1.0,1,0,86,93,92,92,100
145,NB501764:1535:HLGGMAFX3:1:11104:22803:10969,2075,417,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
146,NB501764:1535:HLGGMAFX3:1:11104:12899:11097,2054,396,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
147,NB501764:1535:HLGGMAFX3:1:11104:13878:11416,1790,132,True,True,,True,5p,1,1.0,1,0,31,38,37,37,45
148,NB501764:1535:HLGGMAFX3:1:11104:19735:11891,1745,87,True,True,,True,5p,1,1.0,1,0,96,103,102,102,110
149,NB501764:1535:HLGGMAFX3:1:11104:11681:11931,1979,321,True,True,,True,5p,1,1.0,1,0,73,80,79,79,87
150,NB501764:1535:HLGGMAFX3:1:11104:12334:12487,2033,375,True,True,,True,5p,1,1.0,1,0,47,54,53,53,61
151,NB501764:1535:HLGGMAFX3:1:11104:9035:12918,1889,231,True,True,,True,5p,1,1.0,1,0,79,86,85,85,93
152,NB501764:1535:HLGGMAFX3:1:11104:18064:13152,1871,213,True,True,,True,5p,1,1.0,1,0,41,48,47,47,55
153,NB501764:1535:HLGGMAFX3:1:11104:21755:13430,1745,87,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
154,NB501764:1535:HLGGMAFX3:1:11104:23874:13958,1715,57,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
155,NB501764:1535:HLGGMAFX3:1:11104:24768:14950,2144,486,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
156,NB501764:1535:HLGGMAFX3:1:11104:21514:15739,1907,249,True,True,,True,5p,1,1.0,1,0,98,105,104,104,112
157,NB501764:1535:HLGGMAFX3:1:11104:18359:16479,1862,204,True,True,,True,5p,1,1.0,1,0,31,38,37,37,45
158,NB501764:1535:HLGGMAFX3:1:11104:14970:16591,2042,384,True,True,,True,5p,1,1.0,1,0,112,119,118,118,126
159,NB501764:1535:HLGGMAFX3:1:11104:7866:16632,2015,357,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
160,NB501764:1535:HLGGMAFX3:1:11104:12219:16744,1973,315,True,True,,True,5p,1,1.0,1,0,107,114,113,113,121
161,NB501764:1535:HLGGMAFX3:1:11104:8609:16837,1760,102,True,True,,True,5p,1,1.0,1,0,34,41,40,40,48
162,NB501764:1535:HLGGMAFX3:1:11104:24180:16912,2093,435,True,True,,True,5p,1,1.0,1,0,96,103,102,102,110
163,NB501764:1535:HLGGMAFX3:1:11104:20593:17739,2006,348,True,True,,True,5p,1,1.0,1,0,114,121,120,120,128
164,NB501764:1535:HLGGMAFX3:1:11104:12529:19138,1736,78,True,True,,True,5p,1,1.0,1,0,73,80,79,79,87
165,NB501764:1535:HLGGMAFX3:1:11104:3528:19165,1787,129,True,True,,True,5p,1,1.0,1,0,74,81,80,80,88
166,NB501764:1535:HLGGMAFX3:1:11105:1879:1796,1691,33,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
167,NB501764:1535:HLGGMAFX3:1:11105:17310:1813,1769,111,True,True,,True,5p,1,1.0,1,0,107,114,113,113,121
168,NB501764:1535:HLGGMAFX3:1:11105:14885:2262,2096,438,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
169,NB501764:1535:HLGGMAFX3:1:11105:12491:2354,1748,90,True,True,,True,5p,1,1.0,1,0,108,115,114,114,122
170,NB501764:1535:HLGGMAFX3:1:11105:10557:2706,1898,240,True,True,,True,5p,1,1.0,1,0,75,82,81,81,89
171,NB501764:1535:HLGGMAFX3:1:11105:16779:3358,2135,477,True,True,,True,5p,1,1.0,1,0,51,58,57,57,65
172,NB501764:1535:HLGGMAFX3:1:11105:14614:3976,1994,336,True,True,,True,5p,1,1.0,1,0,96,103,102,102,110
173,NB501764:1535:HLGGMAFX3:1:11107:22724:15592,2000,342,True,True,,True,5p,1,1.0,1,0,51,58,57,57,65
174,NB501764:1535:HLGGMAFX3:1:11107:17088:15689,1712,54,True,True,,True,5p,1,1.0,1,0,37,44,43,43,51
175,NB501764:1535:HLGGMAFX3:1:11107:2075:16391,1889,231,True,True,,True,5p,1,1.0,1,0,109,116,115,115,123
176,NB501764:1535:HLGGMAFX3:1:11107:21067:16490,1892,234,True,True,,True,5p,1,1.0,1,0,97,104,103,103,111
177,NB501764:1535:HLGGMAFX3:1:11107:14453:17246,1862,204,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
178,NB501764:1535:HLGGMAFX3:1:11107:19434:17500,1961,303,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
179,NB501764:1535:HLGGMAFX3:1:11107:24648:17763,1748,90,True,True,,True,5p,1,1.0,1,0,107,114,113,113,121
180,NB501764:1535:HLGGMAFX3:1:11107:21076:18558,2273,615,True,True,,True,5p,1,1.0,1,0,82,89,88,88,96
181,NB501764:1535:HLGGMAFX3:1:11107:4576:19455,1736,78,True,True,,True,5p,1,1.0,1,0,94,101,100,100,108
182,NB501764:1535:HLGGMAFX3:1:11107:23277:19482,2189,531,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
183,NB501764:1535:HLGGMAFX3:1:11107:4661:20189,1721,63,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
184,NB501764:1535:HLGGMAFX3:1:11107:5890:20356,1847,189,True,True,,True,5p,1,1.0,1,0,98,105,104,104,112
185,NB501764:1535:HLGGMAFX3:1:11108:7581:1176,2081,423,True,True,,True,5p,1,1.0,1,0,43,50,49,49,57
186,NB501764:1535:HLGGMAFX3:1:11108:24012:1427,2030,372,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
187,NB501764:1535:HLGGMAFX3:1:11108:12722:3265,2135,477,True,True,,True,5p,1,1.0,1,0,121,128,127,127,135
188,NB501764:1535:HLGGMAFX3:1:11108:17969:3313,1844,186,True,True,,True,5p,1,1.0,1,0,74,81,80,80,88
189,NB501764:1535:HLGGMAFX3:1:11108:22454:4069,2303,645,True,True,,True,5p,1,1.0,1,0,24,31,30,30,38
190,NB501764:1535:HLGGMAFX3:1:11108:26180:4355,2009,351,True,True,,True,5p,1,1.0,1,0,47,54,53,53,61
191,NB501764:1535:HLGGMAFX3:1:11108:25281:5350,1796,138,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
192,NB501764:1535:HLGGMAFX3:1:11108:5422:5658,2171,513,True,True,,True,5p,1,1.0,1,0,68,75,74,74,82
193,NB501764:1535:HLGGMAFX3:1:11108:17048:8306,1886,228,True,True,,True,5p,1,1.0,1,0,68,75,74,74,82
194,NB501764:1535:HLGGMAFX3:1:11108:19927:8423,2087,429,True,True,,True,5p,1,1.0,1,0,90,97,96,96,104
195,NB501764:1535:HLGGMAFX3:1:11108:24141:7248,2024,366,True,True,,True,5p,1,1.0,1,0,27,34,33,33,41
196,NB501764:1535:HLGGMAFX3:1:11108:17069:7363,1850,192,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
197,NB501764:1535:HLGGMAFX3:1:11108:10391:10774,2108,450,True,True,,True,5p,1,1.0,1,0,41,48,47,47,55
198,NB501764:1535:HLGGMAFX3:1:11108:8897:12312,2240,582,True,True,,True,5p,1,1.0,1,0,127,134,133,133,141
199,NB501764:1535:HLGGMAFX3:1:11108:21508:12771,1973,315,True,True,,True,5p,1,1.0,1,0,68,75,74,74,82
200,NB501764:1535:HLGGMAFX3:1:11109:22175:11171,1925,267,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
201,NB501764:1535:HLGGMAFX3:1:11109:18032:11375,2189,531,True,True,,True,5p,1,1.0,1,0,103,110,109,109,117
202,NB501764:1535:HLGGMAFX3:1:11109:12387:11401,1934,276,True,True,,True,5p,1,1.0,1,0,101,108,107,107,115
203,NB501764:1535:HLGGMAFX3:1:11109:12888:11450,1769,111,True,True,,True,5p,1,1.0,1,0,125,132,131,131,139
204,NB501764:1535:HLGGMAFX3:1:11109:11570:13123,1748,90,True,True,,True,5p,1,1.0,1,0,56,63,62,62,70
205,NB501764:1535:HLGGMAFX3:1:11109:4186:13505,1805,147,True,True,,True,5p,1,1.0,1,0,25,32,31,31,39
206,NB501764:1535:HLGGMAFX3:1:11109:18409:14381,2189,531,True,True,,True,5p,1,1.0,1,0,19,26,25,25,33
207,NB501764:1535:HLGGMAFX3:1:11109:8141:14719,1907,249,True,True,,True,5p,1,1.0,1,0,30,37,36,36,44
