,read_id,insertion_idx,insertion_site,in_frame_insertion,forward_insertion,linker_seq,valid_linker,fixed_seq_end,fixed_seq_orientation,insert_match_strand,backbone_match_strand,backbone_start_idx,backbone_end_idx,linker_start_idx,linker_end_idx,insert_start_idx,insert_end_idx
37,M00758:1080:JFTJG:1:2105:13173:23810,1791,133,False,False,,True,5p,1,1.0,-1,0,210,217,216,216,224
38,M00758:1080:JFTJG:1:2112:16732:3738,2159,501,True,True,,True,5p,1,1.0,1,0,46,53,52,52,60
39,M00758:1080:JFTJG:1:2114:6235:9409,2072,414,True,True,,True,5p,1,1.0,1,0,93,100,99,99,107
40,M00758:1080:JFTJG:1:1112:19255:6057,2228,570,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
41,M00758:1080:JFTJG:1:2104:7938:6047,2387,729,True,True,,True,5p,1,1.0,1,0,143,150,149,149,157
42,M00758:1080:JFTJG:1:1103:25941:8462,2348,690,True,True,,True,5p,1,1.0,1,0,98,105,104,104,112
43,M00758:1080:JFTJG:1:1108:5015:20366,1844,186,True,True,,True,5p,1,1.0,1,0,132,139,138,138,146
44,M00758:1080:JFTJG:1:2107:29311:12391,1886,228,True,True,,True,5p,1,1.0,1,0,57,64,63,63,71
45,M00758:1080:JFTJG:1:2101:16433:25697,2189,531,True,True,,True,5p,1,1.0,1,0,27,34,33,33,41
46,M00758:1080:JFTJG:1:1109:12002:7802,2282,624,True,True,,True,5p,1,1.0,1,0,134,141,140,140,148
47,M00758:1080:JFTJG:1:2103:9812:8619,2132,474,True,True,,True,5p,1,1.0,1,0,161,168,167,167,175
48,M00758:1080:JFTJG:1:1110:9871:14123,1946,288,True,True,,True,5p,1,1.0,1,0,51,58,57,57,65
49,M00758:1080:JFTJG:1:1107:4930:24099,1910,252,True,True,,True,5p,1,1.0,1,0,46,53,52,52,60
50,M00758:1080:JFTJG:1:2114:5287:19285,1922,264,True,True,,True,5p,1,1.0,1,0,131,138,137,137,145
51,M00758:1080:JFTJG:1:1110:29586:15530,2150,492,True,True,,True,5p,1,1.0,1,0,18,25,24,24,32
52,M00758:1080:JFTJG:1:2112:11489:6249,1940,282,True,True,,True,5p,1,1.0,1,0,104,111,110,110,118
53,M00758:1080:JFTJG:1:1108:8526:25937,2261,603,True,True,,True,5p,1,1.0,1,0,36,43,42,42,50
54,M00758:1080:JFTJG:1:2112:14376:9163,2468,810,True,True,,True,5p,1,1.0,1,0,60,67,66,66,74
55,M00758:1080:JFTJG:1:1107:16655:2401,2114,456,True,True,,True,5p,1,1.0,1,0,46,53,52,52,60
56,M00758:1080:JFTJG:1:2114:18454:4433,2351,693,True,True,,True,5p,1,1.0,1,0,168,175,174,174,182
57,M00758:1080:JFTJG:1:1112:11889:5730,2072,414,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
58,M00758:1080:JFTJG:1:2111:20522:27792,1940,282,True,True,,True,5p,1,1.0,1,0,37,44,43,43,51
59,M00758:1080:JFTJG:1:1110:4084:17486,2171,513,True,True,,True,5p,1,1.0,1,0,42,49,48,48,56
60,M00758:1080:JFTJG:1:2106:13033:2242,2276,618,True,True,,True,5p,1,1.0,1,0,206,213,212,212,220
61,M00758:1080:JFTJG:1:2104:15815:5905,1919,261,True,True,,True,5p,1,1.0,1,0,47,54,53,53,61
62,M00758:1080:JFTJG:1:1108:21751:9948,1727,69,True,True,,True,5p,1,1.0,1,0,93,100,99,99,107
63,M00758:1080:JFTJG:1:1102:23473:17727,1982,324,True,True,,True,5p,1,1.0,1,0,25,32,31,31,39
64,M00758:1080:JFTJG:1:2103:18166:15028,1919,261,True,True,,True,5p,1,1.0,1,0,50,57,56,56,64
65,M00758:1080:JFTJG:1:2104:15663:2877,1928,270,True,True,,True,5p,1,1.0,1,0,57,64,63,63,71
66,M00758:1080:JFTJG:1:1102:18921:18466,1931,273,True,True,,True,5p,1,1.0,1,0,81,88,87,87,95
67,M00758:1080:JFTJG:1:2103:26486:13459,1913,255,True,True,,True,5p,1,1.0,1,0,84,91,90,90,98
68,M00758:1080:JFTJG:1:1112:4995:10446,2327,669,True,True,,True,5p,1,1.0,1,0,60,67,66,66,74
69,M00758:1080:JFTJG:1:2103:20094:13265,2489,831,True,True,,True,5p,1,1.0,1,0,55,62,61,61,69
70,M00758:1080:JFTJG:1:2110:10249:18645,1910,252,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
71,M00758:1080:JFTJG:1:1114:3276:9664,2408,750,True,True,,True,5p,1,1.0,1,0,63,70,69,69,77
72,M00758:1080:JFTJG:1:2109:25464:15659,1994,336,True,True,,True,5p,1,1.0,1,0,96,103,102,102,110
73,M00758:1080:JFTJG:1:1102:28218:17137,1943,285,True,True,,True,5p,1,1.0,1,0,29,36,35,35,43
74,M00758:1080:JFTJG:1:2108:2433:11172,2036,378,True,True,,True,5p,1,1.0,1,0,47,54,53,53,61
75,M00758:1080:JFTJG:1:1102:2453:13318,2204,546,True,True,,True,5p,1,1.0,1,0,128,135,134,134,142
76,M00758:1080:JFTJG:1:1104:15723:21264,2183,525,True,True,,True,5p,1,1.0,1,0,113,120,119,119,127
77,M00758:1080:JFTJG:1:2104:12261:7680,2492,834,True,True,,True,5p,1,1.0,1,0,53,60,59,59,67
78,M00758:1080:JFTJG:1:2102:5241:7703,1883,225,True,True,,True,5p,1,1.0,1,0,235,242,241,241,249
79,M00758:1080:JFTJG:1:1107:9243:7781,1913,255,True,True,,True,5p,1,1.0,1,0,48,55,54,54,62
80,M00758:1080:JFTJG:1:2108:6631:21479,2021,363,True,True,,True,5p,1,1.0,1,0,54,61,60,60,68
81,M00758:1080:JFTJG:1:1103:24132:16094,2126,468,True,True,,True,5p,1,1.0,1,0,58,65,64,64,72
82,M00758:1080:JFTJG:1:2104:19027:17244,1880,222,True,True,,True,5p,1,1.0,1,0,98,105,104,104,112
83,M00758:1080:JFTJG:1:2112:20803:25435,2186,528,True,True,,True,5p,1,1.0,1,0,160,167,166,166,174
84,M00758:1080:JFTJG:1:1101:19956:12766,1994,336,True,True,,True,5p,1,1.0,1,0,63,70,69,69,77
85,M00758:1080:JFTJG:1:2113:2709:16040,2204,546,True,True,,True,5p,1,1.0,1,0,171,178,177,177,185
86,M00758:1080:JFTJG:1:1107:22390:8671,2036,378,True,True,,True,5p,1,1.0,1,0,69,76,75,75,83
87,M00758:1080:JFTJG:1:1101:8761:22190,1838,180,True,True,,True,5p,1,1.0,1,0,40,47,46,46,54
88,M00758:1080:JFTJG:1:2104:22133:18404,2507,849,True,True,,True,5p,1,1.0,1,0,73,80,79,79,87
89,M00758:1080:JFTJG:1:1103:15061:2323,2510,852,True,True,,True,5p,1,1.0,1,0,51,58,57,57,65
90,M00758:1080:JFTJG:1:1110:28928:19279,1892,234,True,True,,True,5p,1,1.0,1,0,158,165,164,164,172
91,M00758:1080:JFTJG:1:2113:19110:4032,1937,279,True,True,,True,5p,1,1.0,1,0,135,142,141,141,149
92,M00758:1080:JFTJG:1:2110:5751:11539,1946,288,True,True,,True,5p,1,1.0,1,0,32,39,38,38,46
93,M00758:1080:JFTJG:1:2109:24157:22936,1888,230,False,True,,True,5p,1,1.0,1,0,19,26,25,25,33
94,M00758:1080:JFTJG:1:1101:18302:17124,2123,465,True,True,,True,5p,1,1.0,1,0,53,60,59,59,67
95,M00758:1080:JFTJG:1:1101:18826:22551,2228,570,True,True,,True,5p,1,1.0,1,0,80,87,86,86,94
96,M00758:1080:JFTJG:1:1104:8676:15311,2084,426,True,True,,True,5p,1,1.0,1,0,57,64,63,63,71
97,M00758:1080:JFTJG:1:1103:21250:19190,1898,240,True,True,,True,5p,1,1.0,1,0,86,93,92,92,100
98,M00758:1080:JFTJG:1:1114:20904:17123,1913,255,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
99,M00758:1080:JFTJG:1:1114:24623:8212,2081,423,True,True,,True,5p,1,1.0,1,0,212,219,218,218,226
100,M00758:1080:JFTJG:1:2108:11460:18713,2498,840,True,True,,True,5p,1,1.0,1,0,126,133,132,132,140
101,M00758:1080:JFTJG:1:2111:27529:14925,2006,348,True,True,,True,5p,1,1.0,1,0,74,81,80,80,88
102,M00758:1080:JFTJG:1:1101:15531:19142,2027,369,True,True,,True,5p,1,1.0,1,0,81,88,87,87,95
103,M00758:1080:JFTJG:1:2106:24465:24422,2498,840,True,True,,True,5p,1,1.0,1,0,59,66,65,65,73
104,M00758:1080:JFTJG:1:1103:21501:13101,1859,201,True,True,,True,5p,1,1.0,1,0,205,212,211,211,219
105,M00758:1080:JFTJG:1:1112:15128:15025,2201,543,True,True,,True,5p,1,1.0,1,0,16,23,22,22,30
106,M00758:1080:JFTJG:1:1103:13074:4953,2138,480,True,True,,True,5p,1,1.0,1,0,68,75,74,74,82
107,M00758:1080:JFTJG:1:2103:26204:17907,1913,255,True,True,,True,5p,1,1.0,1,0,36,43,42,42,50
108,M00758:1080:JFTJG:1:1107:26925:17883,2234,576,True,True,,True,5p,1,1.0,1,0,36,43,42,42,50
109,M00758:1080:JFTJG:1:1110:3910:17703,2132,474,True,True,,True,5p,1,1.0,1,0,218,225,224,224,232
110,M00758:1080:JFTJG:1:2103:23519:24762,2213,555,True,True,,True,5p,1,1.0,1,0,143,150,149,149,157
111,M00758:1080:JFTJG:1:1107:18634:24865,1889,231,True,True,,True,5p,1,1.0,1,0,25,32,31,31,39
112,M00758:1080:JFTJG:1:2108:15529:21789,2231,573,True,True,,True,5p,1,1.0,1,0,144,151,150,150,158
113,M00758:1080:JFTJG:1:2104:8001:3904,2243,585,True,True,,True,5p,1,1.0,1,0,201,208,207,207,215
114,M00758:1080:JFTJG:1:1103:28094:11988,2024,366,True,True,,True,5p,1,1.0,1,0,24,31,30,30,38
115,M00758:1080:JFTJG:1:2101:16215:4545,1871,213,True,True,,True,5p,1,1.0,1,0,75,82,81,81,89
116,M00758:1080:JFTJG:1:1103:27798:20102,2240,582,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
117,M00758:1080:JFTJG:1:1112:14414:5544,1721,63,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
118,M00758:1080:JFTJG:1:2110:2753:19462,2222,564,True,True,,True,5p,1,1.0,1,0,15,22,21,21,29
119,M00758:1080:JFTJG:1:1113:14932:16634,2033,375,True,True,,True,5p,1,1.0,1,0,100,107,106,106,114
120,M00758:1080:JFTJG:1:2104:9329:21195,2231,573,True,True,,True,5p,1,1.0,1,0,161,168,167,167,175
121,M00758:1080:JFTJG:1:1114:9083:21972,1901,243,True,True,,True,5p,1,1.0,1,0,54,61,60,60,68
122,M00758:1080:JFTJG:1:2103:6123:11093,2141,483,True,True,,True,5p,1,1.0,1,0,60,67,66,66,74
123,M00758:1080:JFTJG:1:1106:5868:23379,2156,498,True,True,,True,5p,1,1.0,1,0,224,231,230,230,238
124,M00758:1080:JFTJG:1:2101:20825:20460,1982,324,True,True,,True,5p,1,1.0,1,0,84,91,90,90,98
125,M00758:1080:JFTJG:1:1108:23200:19535,1841,183,True,True,,True,5p,1,1.0,1,0,45,52,51,51,59
126,M00758:1080:JFTJG:1:1101:16833:8045,1901,243,True,True,,True,5p,1,1.0,1,0,35,42,41,41,49
127,M00758:1080:JFTJG:1:2110:26066:20035,1976,318,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
128,M00758:1080:JFTJG:1:1101:8953:14073,2003,345,True,True,,True,5p,1,1.0,1,0,19,26,25,25,33
129,M00758:1080:JFTJG:1:2106:5359:9739,2282,624,True,True,,True,5p,1,1.0,1,0,99,106,105,105,113
130,M00758:1080:JFTJG:1:2104:4386:12961,2042,384,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
131,M00758:1080:JFTJG:1:1108:24039:20438,2399,741,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
132,M00758:1080:JFTJG:1:2101:11424:13043,1823,165,True,True,,True,5p,1,1.0,1,0,71,78,77,77,85
133,M00758:1080:JFTJG:1:1109:9109:12762,2525,867,True,True,,True,5p,1,1.0,1,0,67,74,73,73,81
134,M00758:1080:JFTJG:1:2109:17832:24045,2030,372,True,True,,True,5p,1,1.0,1,0,116,123,122,122,130
135,M00758:1080:JFTJG:1:2104:7439:19106,1970,312,True,True,,True,5p,1,1.0,1,0,174,181,180,180,188
136,M00758:1080:JFTJG:1:1106:3556:17432,1886,228,True,True,,True,5p,1,1.0,1,0,36,43,42,42,50
137,M00758:1080:JFTJG:1:2113:21200:11660,2318,660,True,True,,True,5p,1,1.0,1,0,67,74,73,73,81
138,M00758:1080:JFTJG:1:1103:15622:5155,2000,342,True,True,,True,5p,1,1.0,1,0,50,57,56,56,64
139,M00758:1080:JFTJG:1:2103:15692:13015,2411,753,True,True,,True,5p,1,1.0,1,0,42,49,48,48,56
140,M00758:1080:JFTJG:1:1104:25099:25237,1913,255,True,True,,True,5p,1,1.0,1,0,42,49,48,48,56
141,M00758:1080:JFTJG:1:2113:27379:20891,1865,207,True,True,,True,5p,1,1.0,1,0,69,76,75,75,83
142,M00758:1080:JFTJG:1:2114:27835:19783,2204,546,True,True,,True,5p,1,1.0,1,0,111,118,117,117,125
143,M00758:1080:JFTJG:1:1103:17023:18702,2354,696,True,True,,True,5p,1,1.0,1,0,60,67,66,66,74
144,M00758:1080:JFTJG:1:1113:15939:8298,1994,336,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
145,M00758:1080:JFTJG:1:2103:10410:7011,1916,258,True,True,,True,5p,1,1.0,1,0,26,33,32,32,40
146,M00758:1080:JFTJG:1:2113:23616:18261,2204,546,True,True,,True,5p,1,1.0,1,0,134,141,140,140,148
147,M00758:1080:JFTJG:1:1114:14251:20770,1895,237,True,True,,True,5p,1,1.0,1,0,194,201,200,200,208
148,M00758:1080:JFTJG:1:2108:2983:14710,1823,165,True,True,,True,5p,1,1.0,1,0,32,39,38,38,46
149,M00758:1080:JFTJG:1:1110:14996:9237,1898,240,True,True,,True,5p,1,1.0,1,0,28,35,34,34,42
150,M00758:1080:JFTJG:1:1110:21505:8131,2276,618,True,True,,True,5p,1,1.0,1,0,35,42,41,41,49
151,M00758:1080:JFTJG:1:1104:10931:7426,1934,276,True,True,,True,5p,1,1.0,1,0,20,27,26,26,34
152,M00758:1080:JFTJG:1:2109:21473:19040,1907,249,True,True,,True,5p,1,1.0,1,0,110,117,116,116,124
153,M00758:1080:JFTJG:1:2111:15520:27473,2087,429,True,True,,True,5p,1,1.0,1,0,61,68,67,67,75
154,M00758:1080:JFTJG:1:2113:15413:28217,1904,246,True,True,,True,5p,1,1.0,1,0,46,53,52,52,60
155,M00758:1080:JFTJG:1:1104:25123:22477,2243,585,True,True,,True,5p,1,1.0,1,0,60,67,66,66,74
156,M00758:1080:JFTJG:1:2105:22172:23347,2012,354,True,True,,True,5p,1,1.0,1,0,46,53,52,52,60
157,M00758:1080:JFTJG:1:1104:12059:9788,1901,243,True,True,,True,5p,1,1.0,1,0,93,100,99,99,107
158,M00758:1080:JFTJG:1:1104:24841:22950,2489,831,True,True,,True,5p,1,1.0,1,0,52,59,58,58,66
159,M00758:1080:JFTJG:1:1109:11125:2230,2402,744,True,True,,True,5p,1,1.0,1,0,233,240,239,239,247
160,M00758:1080:JFTJG:1:2107:21363:24785,2141,483,True,True,,True,5p,1,1.0,1,0,35,42,41,41,49
161,M00758:1080:JFTJG:1:1113:16348:23453,2429,771,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
162,M00758:1080:JFTJG:1:2109:9654:6941,2315,657,True,True,,True,5p,1,1.0,1,0,105,112,111,111,119
163,M00758:1080:JFTJG:1:1108:10023:8490,1997,339,True,True,,True,5p,1,1.0,1,0,66,73,72,72,80
164,M00758:1080:JFTJG:1:2104:26665:6758,1823,165,True,True,,True,5p,1,1.0,1,0,28,35,34,34,42
165,M00758:1080:JFTJG:1:1111:20243:12630,2036,378,True,True,,True,5p,1,1.0,1,0,92,99,98,98,106
166,M00758:1080:JFTJG:1:1114:16682:15554,1925,267,True,True,,True,5p,1,1.0,1,0,85,92,91,91,99
167,M00758:1080:JFTJG:1:1102:16921:5666,2180,522,True,True,,True,5p,1,1.0,1,0,82,89,88,88,96
168,M00758:1080:JFTJG:1:2101:18065:7317,2459,801,True,True,,True,5p,1,1.0,1,0,33,40,39,39,47
169,M00758:1080:JFTJG:1:1109:26447:14946,2120,462,True,True,,True,5p,1,1.0,1,0,20,27,26,26,34
170,M00758:1080:JFTJG:1:1107:8002:4060,2156,498,True,True,,True,5p,1,1.0,1,0,22,29,28,28,36
171,M00758:1080:JFTJG:1:1108:20968:19429,2024,366,True,True,,True,5p,1,1.0,1,0,92,99,98,98,106
172,M00758:1080:JFTJG:1:2113:4415:20747,2120,462,True,True,,True,5p,1,1.0,1,0,50,57,56,56,64
173,M00758:1080:JFTJG:1:2106:16002:10959,2210,552,True,True,,True,5p,1,1.0,1,0,25,32,31,31,39
174,M00758:1080:JFTJG:1:2106:10041:22984,1889,231,True,True,,True,5p,1,1.0,1,0,41,48,47,47,55
175,M00758:1080:JFTJG:1:2109:20330:24984,1901,243,True,True,,True,5p,1,1.0,1,0,112,119,118,118,126
176,M00758:1080:JFTJG:1:2110:21305:9419,1994,336,True,True,,True,5p,1,1.0,1,0,94,101,100,100,108
177,M00758:1080:JFTJG:1:2113:18471:27901,2117,459,True,True,,True,5p,1,1.0,1,0,48,55,54,54,62
178,M00758:1080:JFTJG:1:1102:23521:9871,2240,582,True,True,,True,5p,1,1.0,1,0,57,64,63,63,71
179,M00758:1080:JFTJG:1:2102:28365:14930,2201,543,True,True,,True,5p,1,1.0,1,0,131,138,137,137,145
180,M00758:1080:JFTJG:1:1106:13766:24314,2057,399,True,True,,True,5p,1,1.0,1,0,78,85,84,84,92
181,M00758:1080:JFTJG:1:1105:16854:7265,2144,486,True,True,,True,5p,1,1.0,1,0,165,172,171,171,179
182,M00758:1080:JFTJG:1:1103:8998:10387,1973,315,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
183,M00758:1080:JFTJG:1:1113:27587:19492,2018,360,True,True,,True,5p,1,1.0,1,0,47,54,53,53,61
184,M00758:1080:JFTJG:1:1108:17136:8521,1901,243,True,True,,True,5p,1,1.0,1,0,207,214,213,213,221
185,M00758:1080:JFTJG:1:1102:2944:18539,2240,582,True,True,,True,5p,1,1.0,1,0,213,220,219,219,227
186,M00758:1080:JFTJG:1:2103:28780:18283,2057,399,True,True,,True,5p,1,1.0,1,0,49,56,55,55,63
187,M00758:1080:JFTJG:1:1106:9414:26665,2318,660,True,True,,True,5p,1,1.0,1,0,76,83,82,82,90
188,M00758:1080:JFTJG:1:1102:23264:13382,2219,561,True,True,,True,5p,1,1.0,1,0,151,158,157,157,165
189,M00758:1080:JFTJG:1:2103:18063:24001,2426,768,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
190,M00758:1080:JFTJG:1:1108:22627:14268,1874,216,True,True,,True,5p,1,1.0,1,0,28,35,34,34,42
191,M00758:1080:JFTJG:1:2113:21710:10687,1702,44,False,True,,True,5p,1,1.0,1,0,52,59,58,58,66
192,M00758:1080:JFTJG:1:1105:16412:8981,2024,366,True,True,,True,5p,1,1.0,1,0,35,42,41,41,49
193,M00758:1080:JFTJG:1:1111:26989:16913,2021,363,True,True,,True,5p,1,1.0,1,0,71,78,77,77,85
194,M00758:1080:JFTJG:1:2105:12298:14008,1943,285,True,True,,True,5p,1,1.0,1,0,13,20,19,19,27
195,M00758:1080:JFTJG:1:2109:13706:11417,2414,756,True,True,,True,5p,1,1.0,1,0,52,59,58,58,66
196,M00758:1080:JFTJG:1:2109:22730:10705,2138,480,True,True,,True,5p,1,1.0,1,0,102,109,108,108,116
197,M00758:1080:JFTJG:1:1103:14278:3550,1853,195,True,True,,True,5p,1,1.0,1,0,73,80,79,79,87
198,M00758:1080:JFTJG:1:2105:21580:7473,2132,474,True,True,,True,5p,1,1.0,1,0,60,67,66,66,74
199,M00758:1080:JFTJG:1:2102:23489:15179,2018,360,True,True,,True,5p,1,1.0,1,0,67,74,73,73,81
200,M00758:1080:JFTJG:1:1109:11651:24666,1976,318,True,True,,True,5p,1,1.0,1,0,29,36,35,35,43
201,M00758:1080:JFTJG:1:2114:7751:23810,1880,222,True,True,,True,5p,1,1.0,1,0,91,98,97,97,105
202,M00758:1080:JFTJG:1:2103:13898:4737,1856,198,True,True,,True,5p,1,1.0,1,0,38,45,44,44,52
203,M00758:1080:JFTJG:1:2110:27143:7369,2516,858,True,True,,True,5p,1,1.0,1,0,125,132,131,131,139
204,M00758:1080:JFTJG:1:1113:16079:11294,2161,503,False,True,,True,5p,1,1.0,1,0,65,72,71,71,79
205,M00758:1080:JFTJG:1:2105:13919:18999,1850,192,True,True,,True,5p,1,1.0,1,0,21,28,27,27,35
206,M00758:1080:JFTJG:1:1101:21161:17853,1973,315,True,True,,True,5p,1,1.0,1,0,23,30,29,29,37
207,M00758:1080:JFTJG:1:2107:24442:26143,2234,576,True,True,,True,5p,1,1.0,1,0,27,34,33,33,41
208,M00758:1080:JFTJG:1:2107:23594:9177,1991,333,True,True,,True,5p,1,1.0,1,0,20,27,26,26,34
209,M00758:1080:JFTJG:1:1101:5210:15687,2123,465,True,True,,True,5p,1,1.0,1,0,29,36,35,35,43
210,M00758:1080:JFTJG:1:2110:9949:7851,2195,537,True,True,,True,5p,1,1.0,1,0,170,177,176,176,184
211,M00758:1080:JFTJG:1:1107:13216:11138,1809,151,False,False,,True,5p,1,1.0,-1,0,93,100,99,99,107
212,M00758:1080:JFTJG:1:1114:25784:11233,2015,357,True,True,,True,5p,1,1.0,1,0,150,157,156,156,164
213,M00758:1080:JFTJG:1:1109:17386:24433,2345,687,True,True,,True,5p,1,1.0,1,0,71,78,77,77,85
214,M00758:1080:JFTJG:1:1102:3994:9698,1856,198,True,True,,True,5p,1,1.0,1,0,64,71,70,70,78
215,M00758:1080:JFTJG:1:2112:10992:6620,1958,300,True,True,,True,5p,1,1.0,1,0,44,51,50,50,58
216,M00758:1080:JFTJG:1:1101:17499:8383,2033,375,True,True,,True,5p,1,1.0,1,0,87,94,93,93,101
217,M00758:1080:JFTJG:1:2103:10225:10586,2030,372,True,True,,True,5p,1,1.0,1,0,141,148,147,147,155
218,M00758:1080:JFTJG:1:2102:29512:17245,1907,249,True,True,,True,5p,1,1.0,1,0,54,61,60,60,68
219,M00758:1080:JFTJG:1:2112:29178:12870,1808,150,True,True,,True,5p,1,1.0,1,0,17,24,23,23,31
220,M00758:1080:JFTJG:1:1102:14668:26645,1943,285,True,True,,True,5p,1,1.0,1,0,63,70,69,69,77
221,M00758:1080:JFTJG:1:2104:18875:25354,2096,438,True,True,,True,5p,1,1.0,1,0,28,35,34,34,42
222,M00758:1080:JFTJG:1:2105:8400:9290,1823,165,True,True,,True,5p,1,1.0,1,0,71,78,77,77,85
223,M00758:1080:JFTJG:1:1103:28558:15695,2522,864,True,True,,True,5p,1,1.0,1,0,14,21,20,20,28
224,M00758:1080:JFTJG:1:1103:19839:14065,1733,75,True,True,,True,5p,1,1.0,1,0,36,43,42,42,50
